0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 0.000000000000000000e+00 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 1.300000000000000000e+02 -8.000000000000000000e+01 6.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 -9.000000000000000000e+01
1.800000000000000000e+02 7.500000000000000000e+01 1.800000000000000000e+02 6.000000000000000000e+01 1.800000000000000000e+02 -1.300000000000000000e+02 8.000000000000000000e+01 6.000000000000000000e+01
